"","topic","term","beta"
"49259",31,"centralise",9.86987035304054e-06
"49260",1,"authresult",4.8601977467771e-06
"49261",2,"authresult",1.39057808295589e-05
"49262",3,"authresult",6.45325024885483e-06
"49263",4,"authresult",7.79025387586893e-06
"49264",5,"authresult",6.52696881463085e-06
"49265",6,"authresult",1.6734944444499e-05
"49266",7,"authresult",1.48618724246396e-05
"49267",8,"authresult",0.000378036137729468
"49268",9,"authresult",6.36127250135722e-05
"49269",10,"authresult",9.81395132022756e-06
"49270",11,"authresult",9.02988409216573e-06
"49271",12,"authresult",1.038051743018e-05
"49272",13,"authresult",7.72844535762875e-06
"49273",14,"authresult",1.27062003533435e-05
"49274",15,"authresult",6.21097251711676e-06
"49275",16,"authresult",1.02266113537318e-05
"49276",17,"authresult",7.64723815871896e-06
"49277",18,"authresult",1.28568390823706e-05
"49278",19,"authresult",9.26234876513325e-06
"49279",20,"authresult",8.75381180164409e-06
"49280",21,"authresult",5.24675067494919e-06
"49281",22,"authresult",1.18097339703061e-05
"49282",23,"authresult",1.26465943965651e-05
"49283",24,"authresult",1.42224772334581e-05
"49284",25,"authresult",6.72439742469321e-06
"49285",26,"authresult",7.63854050951541e-06
"49286",27,"authresult",1.66955322756851e-05
"49287",28,"authresult",9.9786976162956e-06
"49288",29,"authresult",1.35508774837099e-05
"49289",30,"authresult",1.73367044972899e-05
"49290",31,"authresult",9.86987035304054e-06
"49291",1,"indicator",4.8601977467771e-06
"49292",2,"indicator",1.39057808295589e-05
"49293",3,"indicator",6.45325024885483e-06
"49294",4,"indicator",7.79025387586893e-06
"49295",5,"indicator",6.52696881463085e-06
"49296",6,"indicator",1.6734944444499e-05
"49297",7,"indicator",1.48618724246396e-05
"49298",8,"indicator",1.39381844541269e-05
"49299",9,"indicator",1.02197859932769e-05
"49300",10,"indicator",9.81395132022756e-06
"49301",11,"indicator",9.02988409216573e-06
"49302",12,"indicator",1.038051743018e-05
"49303",13,"indicator",7.72844535762875e-06
"49304",14,"indicator",1.27062003533435e-05
"49305",15,"indicator",6.21097251711676e-06
"49306",16,"indicator",1.02266113537318e-05
"49307",17,"indicator",7.64723815871896e-06
"49308",18,"indicator",1.28568390823706e-05
"49309",19,"indicator",9.26234876513325e-06
"49310",20,"indicator",8.75381180164409e-06
"49311",21,"indicator",5.24675067494919e-06
"49312",22,"indicator",1.18097339703061e-05
"49313",23,"indicator",0.000409076917227833
"49314",24,"indicator",1.42224772334581e-05
"49315",25,"indicator",6.72439742469321e-06
"49316",26,"indicator",7.63854050951541e-06
"49317",27,"indicator",1.66955322756851e-05
"49318",28,"indicator",9.9786976162956e-06
"49319",29,"indicator",1.35508774837099e-05
"49320",30,"indicator",1.73367044972899e-05
"49321",31,"indicator",9.86987035304054e-06
"49322",1,"luck",4.8601977467771e-06
"49323",2,"luck",1.39057808295589e-05
"49324",3,"luck",0.000495317788124105
"49325",4,"luck",7.79025387586893e-06
"49326",5,"luck",6.52696881463085e-06
"49327",6,"luck",0.0003227440468732
"49328",7,"luck",0.000364266030083316
"49329",8,"luck",0.000123167570436729
"49330",9,"luck",1.02197859932769e-05
"49331",10,"luck",9.81395132022756e-06
"49332",11,"luck",9.02988409216573e-06
"49333",12,"luck",1.038051743018e-05
"49334",13,"luck",7.72844535762875e-06
"49335",14,"luck",1.27062003533435e-05
"49336",15,"luck",6.21097251711676e-06
"49337",16,"luck",1.02266113537318e-05
"49338",17,"luck",0.000127505478130895
"49339",18,"luck",0.000113612044558839
"49340",19,"luck",9.26234876513325e-06
"49341",20,"luck",5.44878164107229e-05
"49342",21,"luck",5.24675067494919e-06
"49343",22,"luck",1.18097339703061e-05
"49344",23,"luck",0.000210861755812199
"49345",24,"luck",1.42224772334581e-05
"49346",25,"luck",6.72439742469321e-06
"49347",26,"luck",7.63854050951541e-06
"49348",27,"luck",1.66955322756851e-05
"49349",28,"luck",0.000765912717012627
"49350",29,"luck",8.43469954880582e-05
"49351",30,"luck",1.73367044972899e-05
"49352",31,"luck",9.86987035304054e-06
"49353",1,"forbid",4.8601977467771e-06
"49354",2,"forbid",0.000449807574673775
"49355",3,"forbid",6.45325024885483e-06
"49356",4,"forbid",7.79025387586893e-06
"49357",5,"forbid",6.52696881463085e-06
"49358",6,"forbid",1.6734944444499e-05
"49359",7,"forbid",1.48618724246396e-05
"49360",8,"forbid",1.39381844541269e-05
"49361",9,"forbid",1.02197859932769e-05
"49362",10,"forbid",9.81395132022756e-06
"49363",11,"forbid",9.02988409216573e-06
"49364",12,"forbid",1.038051743018e-05
"49365",13,"forbid",7.72844535762875e-06
"49366",14,"forbid",1.27062003533435e-05
"49367",15,"forbid",6.21097251711676e-06
"49368",16,"forbid",1.02266113537318e-05
"49369",17,"forbid",7.64723815871896e-06
"49370",18,"forbid",1.28568390823706e-05
"49371",19,"forbid",9.26234876513325e-06
"49372",20,"forbid",8.75381180164409e-06
"49373",21,"forbid",5.24675067494919e-06
"49374",22,"forbid",1.18097339703061e-05
"49375",23,"forbid",1.26465943965651e-05
"49376",24,"forbid",1.42224772334581e-05
"49377",25,"forbid",6.72439742469321e-06
"49378",26,"forbid",7.63854050951541e-06
"49379",27,"forbid",1.66955322756851e-05
"49380",28,"forbid",9.9786976162956e-06
"49381",29,"forbid",1.35508774837099e-05
"49382",30,"forbid",1.73367044972899e-05
"49383",31,"forbid",9.86987035304054e-06
"49384",1,"regional",4.8601977467771e-06
"49385",2,"regional",0.000449807574673775
"49386",3,"regional",6.45325024885483e-06
"49387",4,"regional",7.79025387586893e-06
"49388",5,"regional",6.52696881463085e-06
"49389",6,"regional",1.6734944444499e-05
"49390",7,"regional",1.48618724246396e-05
"49391",8,"regional",1.39381844541269e-05
"49392",9,"regional",1.02197859932769e-05
"49393",10,"regional",9.81395132022756e-06
"49394",11,"regional",9.02988409216573e-06
"49395",12,"regional",1.038051743018e-05
"49396",13,"regional",7.72844535762875e-06
"49397",14,"regional",1.27062003533435e-05
"49398",15,"regional",6.21097251711676e-06
"49399",16,"regional",1.02266113537318e-05
"49400",17,"regional",7.64723815871896e-06
"49401",18,"regional",1.28568390823706e-05
"49402",19,"regional",9.26234876513325e-06
"49403",20,"regional",8.75381180164409e-06
"49404",21,"regional",5.24675067494919e-06
"49405",22,"regional",1.18097339703061e-05
"49406",23,"regional",1.26465943965651e-05
"49407",24,"regional",1.42224772334581e-05
"49408",25,"regional",6.72439742469321e-06
"49409",26,"regional",7.63854050951541e-06
"49410",27,"regional",1.66955322756851e-05
"49411",28,"regional",9.9786976162956e-06
"49412",29,"regional",1.35508774837099e-05
"49413",30,"regional",1.73367044972899e-05
"49414",31,"regional",9.86987035304054e-06
"49415",1,"pr",4.8601977467771e-06
"49416",2,"pr",1.39057808295589e-05
"49417",3,"pr",6.45325024885483e-06
"49418",4,"pr",7.79025387586893e-06
"49419",5,"pr",6.52696881463085e-06
"49420",6,"pr",1.6734944444499e-05
"49421",7,"pr",1.48618724246396e-05
"49422",8,"pr",1.39381844541269e-05
"49423",9,"pr",1.02197859932769e-05
"49424",10,"pr",9.81395132022756e-06
"49425",11,"pr",9.02988409216573e-06
"49426",12,"pr",1.038051743018e-05
"49427",13,"pr",2.79169508690462e-05
"49428",14,"pr",1.27062003533435e-05
"49429",15,"pr",6.21097251711676e-06
"49430",16,"pr",1.02266113537318e-05
"49431",17,"pr",7.64723815871896e-06
"49432",18,"pr",1.28568390823706e-05
"49433",19,"pr",9.26234876513325e-06
"49434",20,"pr",8.75381180164409e-06
"49435",21,"pr",5.24675067494919e-06
"49436",22,"pr",1.18097339703061e-05
"49437",23,"pr",1.26465943965651e-05
"49438",24,"pr",1.42224772334581e-05
"49439",25,"pr",6.72439742469321e-06
"49440",26,"pr",7.63854050951541e-06
"49441",27,"pr",1.66955322756851e-05
"49442",28,"pr",9.9786976162956e-06
"49443",29,"pr",1.35508774837099e-05
"49444",30,"pr",0.000515499468037635
"49445",31,"pr",9.86987035304054e-06
"49446",1,"manner",4.8601977467771e-06
"49447",2,"manner",1.39057808295589e-05
"49448",3,"manner",6.45325024885483e-06
"49449",4,"manner",7.79025387586893e-06
"49450",5,"manner",6.52696881463085e-06
"49451",6,"manner",1.6734944444499e-05
"49452",7,"manner",1.48618724246396e-05
"49453",8,"manner",1.39381844541269e-05
"49454",9,"manner",1.02197859932769e-05
"49455",10,"manner",9.81395132022756e-06
"49456",11,"manner",9.02988409216573e-06
"49457",12,"manner",1.038051743018e-05
"49458",13,"manner",7.72844535762875e-06
"49459",14,"manner",1.27062003533435e-05
"49460",15,"manner",6.21097251711676e-06
"49461",16,"manner",1.02266113537318e-05
"49462",17,"manner",7.64723815871896e-06
"49463",18,"manner",1.28568390823706e-05
"49464",19,"manner",9.26234876513325e-06
"49465",20,"manner",8.75381180164409e-06
"49466",21,"manner",5.24675067494919e-06
"49467",22,"manner",1.18097339703061e-05
"49468",23,"manner",1.26465943965651e-05
"49469",24,"manner",1.42224772334581e-05
"49470",25,"manner",6.72439742469321e-06
"49471",26,"manner",0.0002470823769442
"49472",27,"manner",1.66955322756851e-05
"49473",28,"manner",9.9786976162956e-06
"49474",29,"manner",1.35508774837099e-05
"49475",30,"manner",1.73367044972899e-05
"49476",31,"manner",9.86987035304054e-06
"49477",1,"deep",4.8601977467771e-06
"49478",2,"deep",1.39057808295589e-05
"49479",3,"deep",6.45325024885483e-06
"49480",4,"deep",7.79025387586893e-06
"49481",5,"deep",6.52696881463085e-06
"49482",6,"deep",1.6734944444499e-05
"49483",7,"deep",1.48618724246396e-05
"49484",8,"deep",1.39381844541269e-05
"49485",9,"deep",1.02197859932769e-05
"49486",10,"deep",9.81395132022756e-06
"49487",11,"deep",9.02988409216573e-06
"49488",12,"deep",1.038051743018e-05
"49489",13,"deep",7.72844535762875e-06
"49490",14,"deep",1.27062003533435e-05
"49491",15,"deep",6.21097251711676e-06
"49492",16,"deep",1.02266113537318e-05
"49493",17,"deep",7.64723815871896e-06
"49494",18,"deep",1.28568390823706e-05
"49495",19,"deep",9.26234876513325e-06
"49496",20,"deep",8.75381180164409e-06
"49497",21,"deep",5.24675067494919e-06
"49498",22,"deep",1.18097339703061e-05
"49499",23,"deep",4.56824546325041e-05
"49500",24,"deep",1.42224772334581e-05
"49501",25,"deep",6.72439742469321e-06
"49502",26,"deep",0.000227128723907976
"49503",27,"deep",1.66955322756851e-05
"49504",28,"deep",9.9786976162956e-06
"49505",29,"deep",1.35508774837099e-05
"49506",30,"deep",1.73367044972899e-05
"49507",31,"deep",9.86987035304054e-06
"49508",1,"dll",4.8601977467771e-06
"49509",2,"dll",0.000413482425186757
"49510",3,"dll",6.45325024885483e-06
"49511",4,"dll",7.79025387586893e-06
"49512",5,"dll",6.52696881463085e-06
"49513",6,"dll",1.6734944444499e-05
"49514",7,"dll",1.48618724246396e-05
"49515",8,"dll",1.39381844541269e-05
"49516",9,"dll",1.02197859932769e-05
"49517",10,"dll",9.81395132022756e-06
"49518",11,"dll",9.02988409216573e-06
"49519",12,"dll",1.038051743018e-05
"49520",13,"dll",7.72844535762875e-06
"49521",14,"dll",1.27062003533435e-05
"49522",15,"dll",6.21097251711676e-06
"49523",16,"dll",1.02266113537318e-05
"49524",17,"dll",7.64723815871896e-06
"49525",18,"dll",1.28568390823706e-05
"49526",19,"dll",9.26234876513325e-06
"49527",20,"dll",8.75381180164409e-06
"49528",21,"dll",5.24675067494919e-06
"49529",22,"dll",1.18097339703061e-05
"49530",23,"dll",1.26465943965651e-05
"49531",24,"dll",1.42224772334581e-05
"49532",25,"dll",6.72439742469321e-06
"49533",26,"dll",7.63854050951541e-06
"49534",27,"dll",1.66955322756851e-05
"49535",28,"dll",0.000296712291180421
"49536",29,"dll",1.35508774837099e-05
"49537",30,"dll",1.73367044972899e-05
"49538",31,"dll",9.86987035304054e-06
"49539",1,"xxx",4.8601977467771e-06
"49540",2,"xxx",1.39057808295589e-05
"49541",3,"xxx",6.45325024885483e-06
"49542",4,"xxx",0.000862488733749213
"49543",5,"xxx",6.52696881463085e-06
"49544",6,"xxx",0.000147881702628228
"49545",7,"xxx",1.48618724246396e-05
"49546",8,"xxx",1.39381844541269e-05
"49547",9,"xxx",1.02197859932769e-05
"49548",10,"xxx",9.81395132022756e-06
"49549",11,"xxx",9.02988409216573e-06
"49550",12,"xxx",1.038051743018e-05
"49551",13,"xxx",7.72844535762875e-06
"49552",14,"xxx",1.27062003533435e-05
"49553",15,"xxx",6.21097251711676e-06
"49554",16,"xxx",1.02266113537318e-05
"49555",17,"xxx",7.64723815871896e-06
"49556",18,"xxx",1.28568390823706e-05
"49557",19,"xxx",9.26234876513325e-06
"49558",20,"xxx",8.75381180164409e-06
"49559",21,"xxx",5.24675067494919e-06
"49560",22,"xxx",1.18097339703061e-05
"49561",23,"xxx",1.26465943965651e-05
"49562",24,"xxx",1.42224772334581e-05
"49563",25,"xxx",6.72439742469321e-06
"49564",26,"xxx",7.63854050951541e-06
"49565",27,"xxx",1.66955322756851e-05
"49566",28,"xxx",0.000739846026688615
"49567",29,"xxx",1.35508774837099e-05
"49568",30,"xxx",1.73367044972899e-05
"49569",31,"xxx",9.86987035304054e-06
"49570",1,"commercetool",4.8601977467771e-06
"49571",2,"commercetool",1.39057808295589e-05
"49572",3,"commercetool",6.45325024885483e-06
"49573",4,"commercetool",7.79025387586893e-06
"49574",5,"commercetool",6.52696881463085e-06
"49575",6,"commercetool",1.6734944444499e-05
"49576",7,"commercetool",0.000946606292847777
"49577",8,"commercetool",1.39381844541269e-05
"49578",9,"commercetool",1.02197859932769e-05
"49579",10,"commercetool",9.81395132022756e-06
"49580",11,"commercetool",9.02988409216573e-06
"49581",12,"commercetool",1.038051743018e-05
"49582",13,"commercetool",7.72844535762875e-06
"49583",14,"commercetool",1.27062003533435e-05
"49584",15,"commercetool",6.21097251711676e-06
"49585",16,"commercetool",1.02266113537318e-05
"49586",17,"commercetool",7.64723815871896e-06
"49587",18,"commercetool",1.28568390823706e-05
"49588",19,"commercetool",9.26234876513325e-06
"49589",20,"commercetool",8.75381180164409e-06
"49590",21,"commercetool",5.24675067494919e-06
"49591",22,"commercetool",1.18097339703061e-05
"49592",23,"commercetool",1.26465943965651e-05
"49593",24,"commercetool",1.42224772334581e-05
"49594",25,"commercetool",6.72439742469321e-06
"49595",26,"commercetool",7.63854050951541e-06
"49596",27,"commercetool",1.66955322756851e-05
"49597",28,"commercetool",9.9786976162956e-06
"49598",29,"commercetool",1.35508774837099e-05
"49599",30,"commercetool",1.73367044972899e-05
"49600",31,"commercetool",9.86987035304054e-06
"49601",1,"readable",4.8601977467771e-06
"49602",2,"readable",1.39057808295589e-05
"49603",3,"readable",6.45325024885483e-06
"49604",4,"readable",7.79025387586893e-06
"49605",5,"readable",6.52696881463085e-06
"49606",6,"readable",1.6734944444499e-05
"49607",7,"readable",1.48618724246396e-05
"49608",8,"readable",1.39381844541269e-05
"49609",9,"readable",1.02197859932769e-05
"49610",10,"readable",9.81395132022756e-06
"49611",11,"readable",9.02988409216573e-06
"49612",12,"readable",1.038051743018e-05
"49613",13,"readable",7.72844535762875e-06
"49614",14,"readable",1.27062003533435e-05
"49615",15,"readable",6.21097251711676e-06
"49616",16,"readable",1.02266113537318e-05
"49617",17,"readable",7.64723815871896e-06
"49618",18,"readable",1.28568390823706e-05
"49619",19,"readable",9.26234876513325e-06
"49620",20,"readable",8.75381180164409e-06
"49621",21,"readable",5.24675067494919e-06
"49622",22,"readable",1.18097339703061e-05
"49623",23,"readable",1.26465943965651e-05
"49624",24,"readable",1.42224772334581e-05
"49625",25,"readable",6.72439742469321e-06
"49626",26,"readable",7.63854050951541e-06
"49627",27,"readable",0.000540047119457716
"49628",28,"readable",9.9786976162956e-06
"49629",29,"readable",1.35508774837099e-05
"49630",30,"readable",1.73367044972899e-05
"49631",31,"readable",9.86987035304054e-06
"49632",1,"enableasync",4.8601977467771e-06
"49633",2,"enableasync",1.39057808295589e-05
"49634",3,"enableasync",6.45325024885483e-06
"49635",4,"enableasync",7.79025387586893e-06
"49636",5,"enableasync",6.52696881463085e-06
"49637",6,"enableasync",1.6734944444499e-05
"49638",7,"enableasync",1.48618724246396e-05
"49639",8,"enableasync",1.39381844541269e-05
"49640",9,"enableasync",0.000330577420115048
"49641",10,"enableasync",9.81395132022756e-06
"49642",11,"enableasync",9.02988409216573e-06
"49643",12,"enableasync",1.038051743018e-05
"49644",13,"enableasync",7.72844535762875e-06
"49645",14,"enableasync",1.27062003533435e-05
"49646",15,"enableasync",6.21097251711676e-06
"49647",16,"enableasync",1.02266113537318e-05
"49648",17,"enableasync",7.64723815871896e-06
"49649",18,"enableasync",1.28568390823706e-05
"49650",19,"enableasync",9.26234876513325e-06
"49651",20,"enableasync",8.75381180164409e-06
"49652",21,"enableasync",5.24675067494919e-06
"49653",22,"enableasync",1.18097339703061e-05
"49654",23,"enableasync",1.26465943965651e-05
"49655",24,"enableasync",1.42224772334581e-05
"49656",25,"enableasync",6.72439742469321e-06
"49657",26,"enableasync",7.63854050951541e-06
"49658",27,"enableasync",1.66955322756851e-05
"49659",28,"enableasync",9.9786976162956e-06
"49660",29,"enableasync",1.35508774837099e-05
"49661",30,"enableasync",1.73367044972899e-05
"49662",31,"enableasync",9.86987035304054e-06
"49663",1,"axibase",4.8601977467771e-06
"49664",2,"axibase",0.000195531528264649
"49665",3,"axibase",6.45325024885483e-06
"49666",4,"axibase",7.79025387586893e-06
"49667",5,"axibase",6.52696881463085e-06
"49668",6,"axibase",0.0003227440468732
"49669",7,"axibase",1.48618724246396e-05
"49670",8,"axibase",1.39381844541269e-05
"49671",9,"axibase",1.02197859932769e-05
"49672",10,"axibase",9.81395132022756e-06
"49673",11,"axibase",9.02988409216573e-06
"49674",12,"axibase",1.038051743018e-05
"49675",13,"axibase",7.72844535762875e-06
"49676",14,"axibase",1.27062003533435e-05
"49677",15,"axibase",6.21097251711676e-06
"49678",16,"axibase",1.02266113537318e-05
"49679",17,"axibase",7.64723815871896e-06
"49680",18,"axibase",1.28568390823706e-05
"49681",19,"axibase",9.26234876513325e-06
"49682",20,"axibase",8.75381180164409e-06
"49683",21,"axibase",5.24675067494919e-06
"49684",22,"axibase",1.18097339703061e-05
"49685",23,"axibase",1.26465943965651e-05
"49686",24,"axibase",1.42224772334581e-05
"49687",25,"axibase",6.72439742469321e-06
"49688",26,"axibase",7.63854050951541e-06
"49689",27,"axibase",1.66955322756851e-05
"49690",28,"axibase",9.9786976162956e-06
"49691",29,"axibase",1.35508774837099e-05
"49692",30,"axibase",1.73367044972899e-05
"49693",31,"axibase",9.86987035304054e-06
"49694",1,"usual",4.8601977467771e-06
"49695",2,"usual",1.39057808295589e-05
"49696",3,"usual",6.45325024885483e-06
"49697",4,"usual",7.79025387586893e-06
"49698",5,"usual",6.52696881463085e-06
"49699",6,"usual",1.6734944444499e-05
"49700",7,"usual",1.48618724246396e-05
"49701",8,"usual",1.39381844541269e-05
"49702",9,"usual",1.02197859932769e-05
"49703",10,"usual",9.81395132022756e-06
"49704",11,"usual",9.02988409216573e-06
"49705",12,"usual",1.038051743018e-05
"49706",13,"usual",7.72844535762875e-06
"49707",14,"usual",1.27062003533435e-05
"49708",15,"usual",6.21097251711676e-06
"49709",16,"usual",1.02266113537318e-05
"49710",17,"usual",7.64723815871896e-06
"49711",18,"usual",1.28568390823706e-05
"49712",19,"usual",9.26234876513325e-06
"49713",20,"usual",8.75381180164409e-06
"49714",21,"usual",5.24675067494919e-06
"49715",22,"usual",1.18097339703061e-05
"49716",23,"usual",1.26465943965651e-05
"49717",24,"usual",1.42224772334581e-05
"49718",25,"usual",2.42900950763401e-05
"49719",26,"usual",7.63854050951541e-06
"49720",27,"usual",0.000496434487192546
"49721",28,"usual",9.9786976162956e-06
"49722",29,"usual",1.35508774837099e-05
"49723",30,"usual",1.73367044972899e-05
"49724",31,"usual",9.86987035304054e-06
"49725",1,"steeltoe",4.8601977467771e-06
"49726",2,"steeltoe",1.39057808295589e-05
"49727",3,"steeltoe",6.45325024885483e-06
"49728",4,"steeltoe",7.79025387586893e-06
"49729",5,"steeltoe",6.52696881463085e-06
"49730",6,"steeltoe",1.6734944444499e-05
"49731",7,"steeltoe",1.48618724246396e-05
"49732",8,"steeltoe",1.39381844541269e-05
"49733",9,"steeltoe",1.02197859932769e-05
"49734",10,"steeltoe",9.81395132022756e-06
"49735",11,"steeltoe",9.02988409216573e-06
"49736",12,"steeltoe",1.038051743018e-05
"49737",13,"steeltoe",7.72844535762875e-06
"49738",14,"steeltoe",1.27062003533435e-05
"49739",15,"steeltoe",6.21097251711676e-06
"49740",16,"steeltoe",1.02266113537318e-05
"49741",17,"steeltoe",7.64723815871896e-06
"49742",18,"steeltoe",0.000382292592496088
"49743",19,"steeltoe",9.26234876513325e-06
"49744",20,"steeltoe",8.75381180164409e-06
"49745",21,"steeltoe",5.24675067494919e-06
"49746",22,"steeltoe",4.26595191877888e-05
"49747",23,"steeltoe",1.26465943965651e-05
"49748",24,"steeltoe",1.42224772334581e-05
"49749",25,"steeltoe",6.72439742469321e-06
"49750",26,"steeltoe",7.63854050951541e-06
"49751",27,"steeltoe",1.66955322756851e-05
"49752",28,"steeltoe",9.9786976162956e-06
"49753",29,"steeltoe",1.35508774837099e-05
"49754",30,"steeltoe",1.73367044972899e-05
"49755",31,"steeltoe",9.86987035304054e-06
"49756",1,"capture",4.8601977467771e-06
"49757",2,"capture",1.39057808295589e-05
"49758",3,"capture",6.45325024885483e-06
"49759",4,"capture",7.79025387586893e-06
"49760",5,"capture",6.52696881463085e-06
"49761",6,"capture",1.6734944444499e-05
"49762",7,"capture",1.48618724246396e-05
"49763",8,"capture",1.39381844541269e-05
"49764",9,"capture",1.02197859932769e-05
"49765",10,"capture",9.81395132022756e-06
"49766",11,"capture",9.02988409216573e-06
"49767",12,"capture",1.038051743018e-05
"49768",13,"capture",7.72844535762875e-06
"49769",14,"capture",1.27062003533435e-05
"49770",15,"capture",6.21097251711676e-06
"49771",16,"capture",1.02266113537318e-05
"49772",17,"capture",7.64723815871896e-06
"49773",18,"capture",1.28568390823706e-05
"49774",19,"capture",9.26234876513325e-06
"49775",20,"capture",8.75381180164409e-06
"49776",21,"capture",5.24675067494919e-06
"49777",22,"capture",0.000382007156580099
"49778",23,"capture",1.26465943965651e-05
"49779",24,"capture",1.42224772334581e-05
"49780",25,"capture",6.72439742469321e-06
"49781",26,"capture",7.63854050951541e-06
"49782",27,"capture",1.66955322756851e-05
"49783",28,"capture",9.9786976162956e-06
"49784",29,"capture",1.35508774837099e-05
"49785",30,"capture",1.73367044972899e-05
"49786",31,"capture",9.86987035304054e-06
"49787",1,"identifier",4.8601977467771e-06
"49788",2,"identifier",1.39057808295589e-05
"49789",3,"identifier",6.45325024885483e-06
"49790",4,"identifier",7.79025387586893e-06
"49791",5,"identifier",6.52696881463085e-06
"49792",6,"identifier",1.6734944444499e-05
"49793",7,"identifier",1.48618724246396e-05
"49794",8,"identifier",1.39381844541269e-05
"49795",9,"identifier",1.02197859932769e-05
"49796",10,"identifier",9.81395132022756e-06
"49797",11,"identifier",9.02988409216573e-06
"49798",12,"identifier",1.038051743018e-05
"49799",13,"identifier",7.72844535762875e-06
"49800",14,"identifier",1.27062003533435e-05
"49801",15,"identifier",6.21097251711676e-06
"49802",16,"identifier",1.02266113537318e-05
"49803",17,"identifier",0.000187434598116984
"49804",18,"identifier",1.28568390823706e-05
"49805",19,"identifier",9.26234876513325e-06
"49806",20,"identifier",8.75381180164409e-06
"49807",21,"identifier",5.24675067494919e-06
"49808",22,"identifier",1.18097339703061e-05
"49809",23,"identifier",1.26465943965651e-05
"49810",24,"identifier",0.000125679780763561
"49811",25,"identifier",6.72439742469321e-06
"49812",26,"identifier",7.63854050951541e-06
"49813",27,"identifier",1.66955322756851e-05
"49814",28,"identifier",9.9786976162956e-06
"49815",29,"identifier",1.35508774837099e-05
"49816",30,"identifier",1.73367044972899e-05
"49817",31,"identifier",9.86987035304054e-06
"49818",1,"compute",4.8601977467771e-06
"49819",2,"compute",1.39057808295589e-05
"49820",3,"compute",6.45325024885483e-06
"49821",4,"compute",7.79025387586893e-06
"49822",5,"compute",6.52696881463085e-06
"49823",6,"compute",1.6734944444499e-05
"49824",7,"compute",1.48618724246396e-05
"49825",8,"compute",1.39381844541269e-05
"49826",9,"compute",1.02197859932769e-05
"49827",10,"compute",0.000317449965264415
"49828",11,"compute",9.02988409216573e-06
"49829",12,"compute",1.038051743018e-05
"49830",13,"compute",7.72844535762875e-06
"49831",14,"compute",1.27062003533435e-05
"49832",15,"compute",6.21097251711676e-06
"49833",16,"compute",1.02266113537318e-05
"49834",17,"compute",7.64723815871896e-06
"49835",18,"compute",1.28568390823706e-05
"49836",19,"compute",9.26234876513325e-06
"49837",20,"compute",8.75381180164409e-06
"49838",21,"compute",5.24675067494919e-06
"49839",22,"compute",1.18097339703061e-05
"49840",23,"compute",1.26465943965651e-05
"49841",24,"compute",1.42224772334581e-05
"49842",25,"compute",6.72439742469321e-06
"49843",26,"compute",7.63854050951541e-06
"49844",27,"compute",1.66955322756851e-05
"49845",28,"compute",9.9786976162956e-06
"49846",29,"compute",1.35508774837099e-05
"49847",30,"compute",1.73367044972899e-05
"49848",31,"compute",9.86987035304054e-06
"49849",1,"jsend",4.8601977467771e-06
"49850",2,"jsend",1.39057808295589e-05
"49851",3,"jsend",6.45325024885483e-06
"49852",4,"jsend",7.79025387586893e-06
"49853",5,"jsend",6.52696881463085e-06
"49854",6,"jsend",1.6734944444499e-05
"49855",7,"jsend",1.48618724246396e-05
"49856",8,"jsend",1.39381844541269e-05
"49857",9,"jsend",1.02197859932769e-05
"49858",10,"jsend",9.81395132022756e-06
"49859",11,"jsend",9.02988409216573e-06
"49860",12,"jsend",1.038051743018e-05
"49861",13,"jsend",7.72844535762875e-06
"49862",14,"jsend",1.27062003533435e-05
"49863",15,"jsend",6.21097251711676e-06
"49864",16,"jsend",1.02266113537318e-05
"49865",17,"jsend",7.64723815871896e-06
"49866",18,"jsend",1.28568390823706e-05
"49867",19,"jsend",0.000589952421680715
"49868",20,"jsend",8.75381180164409e-06
"49869",21,"jsend",5.24675067494919e-06
"49870",22,"jsend",1.18097339703061e-05
"49871",23,"jsend",1.26465943965651e-05
"49872",24,"jsend",1.42224772334581e-05
"49873",25,"jsend",6.72439742469321e-06
"49874",26,"jsend",7.63854050951541e-06
"49875",27,"jsend",1.66955322756851e-05
"49876",28,"jsend",9.9786976162956e-06
"49877",29,"jsend",1.35508774837099e-05
"49878",30,"jsend",1.73367044972899e-05
"49879",31,"jsend",9.86987035304054e-06
"49880",1,"legacy",4.8601977467771e-06
"49881",2,"legacy",1.39057808295589e-05
"49882",3,"legacy",6.45325024885483e-06
"49883",4,"legacy",7.79025387586893e-06
"49884",5,"legacy",6.52696881463085e-06
"49885",6,"legacy",1.6734944444499e-05
"49886",7,"legacy",1.48618724246396e-05
"49887",8,"legacy",1.39381844541269e-05
"49888",9,"legacy",1.02197859932769e-05
"49889",10,"legacy",9.81395132022756e-06
"49890",11,"legacy",9.02988409216573e-06
"49891",12,"legacy",1.038051743018e-05
"49892",13,"legacy",7.72844535762875e-06
"49893",14,"legacy",1.27062003533435e-05
"49894",15,"legacy",6.21097251711676e-06
"49895",16,"legacy",0.000330798198715699
"49896",17,"legacy",7.64723815871896e-06
"49897",18,"legacy",1.28568390823706e-05
"49898",19,"legacy",9.26234876513325e-06
"49899",20,"legacy",8.75381180164409e-06
"49900",21,"legacy",5.24675067494919e-06
"49901",22,"legacy",1.18097339703061e-05
"49902",23,"legacy",1.26465943965651e-05
"49903",24,"legacy",1.42224772334581e-05
"49904",25,"legacy",6.72439742469321e-06
"49905",26,"legacy",7.63854050951541e-06
"49906",27,"legacy",1.66955322756851e-05
